,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,premise,choice1,choice2,question,label
2781,3281,3781,4281,4281,Haitian Creole,Asosyasyon an te antreprann pwokire fon.,Yo te bay malere manje.,Yo te òganize yon vant o zanchè.,effect,1
2782,3282,3782,4282,4282,Haitian Creole,Rolo coaster a te plonje anba pant apik la.,Pasaje yo te ri kont yo.,Pasaje yo te pouse yon rèl sou.,effect,1
2783,3283,3783,4283,4283,Haitian Creole,Mwen te fache nèt.,Mwen te gade bwat lèt la lè mwen t ap kite kay la.,Mwen te frape pòt la lè mwen t ap kite kay la.,effect,1
2784,3284,3784,4284,4284,Haitian Creole,Msye te vle gade solèy la leve.,Li vwayaje nan nò.,Li te kanpe bonè.,effect,1
2785,3285,3785,4285,4285,Haitian Creole,Mwen te pliye papye a.,Mwen te resikle papye a.,Papye a te pran yon pli.,effect,1
2786,3286,3786,4286,4286,Haitian Creole,Nasyon an te sibi yon katastròf natirèl.,Lidè lòt peyi te fome yon alyans.,Lidè lòt peyi te voye bwat ijans.,effect,1
2787,3287,3787,4287,4287,Haitian Creole,Rad ti gason te vin mouye.,Li te sòti pisin nan.,Li te tonbe nan pisin nan.,cause,1
2788,3288,3788,4288,4288,Haitian Creole,Elèv la te depeche l pou fini liv la.,Li te sanse mennen li tounen  nan bibliyotèk la.,Li te prete l bòkote yon zanmi.,cause,0
2789,3289,3789,4289,4289,Haitian Creole,Kriminèl la te egzekite.,Yo te mete l nan prizon.,Yo te kondane pou asasina.,cause,1
2790,3290,3790,4290,4290,Haitian Creole,Limyè solèy la te antre nan pyès la.,Mwen te louvri rido yo.,Mwen te debloke pòt la.,cause,0
2791,3291,3791,4291,4291,Haitian Creole,Mwen te tire cheve magouyè a.,Perik li te vin sòti.,Li te vin chòv.,effect,0
2792,3292,3792,4292,4292,Haitian Creole,Redaktè a te re-ekri yon fraz nan maniskri a.,Li te trouve maniskri a konvekan.,Li te trouve fraz la pa t klè.,cause,1
2793,3293,3793,4293,4293,Haitian Creole,Madanm nan te anile kont kat kredi li.,Li te rann kont kat la te disparèt.,Li te rann kont kat la te expire.,cause,0
2794,3294,3794,4294,4294,Haitian Creole,Msye ak madanm nan te tonbe amoure.,Yo te ale nan kolèj.,Yo te vin marye.,effect,1
2795,3295,3795,4295,4295,Haitian Creole,Mizik la te twò ba pou nou te ka antann li.,Mwen te monte volim nan.,Mwen te konpoze pwòp chanson pa m.,effect,0
2796,3296,3796,4296,4296,Haitian Creole,Cheve ti gason an te kanpe.,Fi a te degaye li.,Fi a te tire li.,cause,0
2797,3297,3797,4297,4297,Haitian Creole,Ensèk la te ekraze.,Mwen te flite mwen ak Begon.,Mwen mete pye m sou ensèk la.,cause,1
2798,3298,3798,4298,4298,Haitian Creole,Mwen te louvri je m.,Mwen te reveye.,Mwen te mete m alèz.,cause,0
2799,3299,3799,4299,4299,Haitian Creole,Mizik vwazen mwen t ap sonnen fò.,Mwen te mande li desann li.,Mwen te mande l prete sede li.,effect,0
2800,3300,3800,4300,4300,Haitian Creole,Fanmi msye a te viv nan mizè.,Li pa t gaspiye lajan li.,Li te touche pi ba pase salè minimom nan.,cause,1
2801,3301,3801,4301,4301,Haitian Creole,Etidyan an te fini inivèsite a.,Li te chache yon travay.,Li te koumanse yon pastan.,effect,0
2802,3302,3802,4302,4302,Haitian Creole,Atis la te melanje penti jòn nan penti ble.,Penti te gaye toupatou.,Penti a te tounen vèt.,effect,1
2803,3303,3803,4303,4303,Haitian Creole,Mwen te chanje tèm konvèsasyon an.,Mwen te fini ak tou sa mwen te gen pou di.,Kovèsasyon an te vin ennnève.,cause,1
2804,3304,3804,4304,4304,Haitian Creole,Frè mwen te libere de lopital la.,Mwen te akeyi li lakay.,Mwen te frèt avè li.,effect,0
2805,3305,3805,4305,4305,Haitian Creole,Rido sou sèn nan te monte.,Premye sèn nan pyès la te koumanse.,Aktè nan pyès la te kite sèn nan.,effect,0
2806,3306,3806,4306,4306,Haitian Creole,Otaj la te fè sa kidnapè yo mande.,Kidnapè a te menase yo pral fè otaj yo mal.,Kidnapè a te kite otaj la pou kont li.,cause,0
2807,3307,3807,4307,4307,Haitian Creole,Yon boom te travèse platfòm nan.,Mizisyen an te tape pye li.,Mizisyen an te frape tanbou an.,cause,1
2808,3308,3808,4308,4308,Haitian Creole,Paran yo te kouri nan chanm timoun yo.,Timoun nan te reveye ak rèl fòt kochma li te fè a.,Timoun nan te pè gade sou kabann ni.,cause,0
2809,3309,3809,4309,4309,Haitian Creole,Madanm nan te kominike ak langaj siyen.,Li te fèt prematire.,Li te fèt soud.,cause,1
2810,3310,3810,4310,4310,Haitian Creole,Te gen yon secherès nan rejyon an.,Dlo a te vin kontamine.,Rekolt la te peri.,effect,1
2811,3311,3811,4311,4311,Haitian Creole,Chat la te kouri apre zwazo a.,Zwazo te vole ale.,Zwazo a te atrape yon vè.,effect,0
2812,3312,3812,4312,4312,Haitian Creole,Fi a te chanje lekòl.,Lekòl la te lage pou grann vakans yo.,Li te demenaje pou ale nan yon lòt vil.,cause,1
2813,3313,3813,4313,4313,Haitian Creole,Patwon faktori a te refize ogmante salè anplwaye yo.,Patron an te nonmen yon nouvo direktè.,Anplwaye yo te fè grèv.,effect,1
2814,3314,3814,4314,4314,Haitian Creole,Lidè a te fache estremis yo nan peyi li.,Estremis yo te enfliyanse li.,Estremis yo te asasinen ni.,effect,1
2815,3315,3815,4315,4315,Haitian Creole,Mwen te mache pye atè sou plaj la.,Sab te kole nan pye mwen.,Vag te vin kraze sou plaj la.,effect,0
2816,3316,3816,4316,4316,Haitian Creole,Mwen te reveye frèt nan mitan lannwit la.,Mwen te mete pantalon joggin mwen.,Mwen te bwè yon vè dlo.,effect,0
2817,3317,3817,4317,4317,Haitian Creole,Manman an te apeze pitit gason li.,Pitit gason li fè yon grimas.,Pitit gason li te kriye.,cause,1
2818,3318,3818,4318,4318,Haitian Creole,Yon twou te chire nan jin mwen.,Mwen te zipe jin mwen.,Mwen te trebiche sou trotwa a.,cause,1
2819,3319,3819,4319,4319,Haitian Creole,Ti gason an te mete aparey nan bouch li.,Li te gen yon kari.,Dan li te vin dwat.,effect,1
2820,3320,3820,4320,4320,Haitian Creole,Mwen te antrene m nan jim nan yè.,Mwen te reveye maten an ak misk k ap fè m mal.,Mwen te leve maten an ak yon gòj fè mal.,effect,0
2821,3321,3821,4321,4321,Haitian Creole,Fi yo te chuchote youn ak lòt pandan yo te atab.,Lòt etidyan yo te chita sou tab la.,Lòt etidyan yo te santi yo eskli.,effect,1
2822,3322,3822,4322,4322,Haitian Creole,Timoun nan te ateri sou tranplen an.,Li te voltije anlè.,Li te deside eseye fè yon so kabrit.,effect,0
2823,3323,3823,4323,4323,Haitian Creole,Mwen te depoze lèt la nan bwat lèt la.,Biwo lapos la te livre lèt la.,Biwo lapos la te expedye lèt la.,effect,0
2824,3324,3824,4324,4324,Haitian Creole,Azaryen an te gen konfians.,Li te parye tout kòb li.,Li te tounen lakay san kòb.,effect,0
2825,3325,3825,4325,4325,Haitian Creole,Dife nan forè a te blayi.,Van yo te vin pi fò.,Yo te arete ensandyè yo.,cause,0
2826,3326,3826,4326,4326,Haitian Creole,Timoun nan te graje jenou li.,Manman li voye l nan chanm ni.,Manman li te mete yon pansman sou blesi a.,effect,1
2827,3327,3827,4327,4327,Haitian Creole,Msye a te chape maladi mòtèl la.,Li te siyen testaman li.,Li te resevwa yon transplantasyon ògan.,cause,1
2828,3328,3828,4328,4328,Haitian Creole,Mwen te pran yon goje kafe chode a.,Mwen te mòde lang mwen.,Mwen te boule lang mwen.,effect,1
2829,3329,3829,4329,4329,Haitian Creole,Redaktè a te revoke ekriven an.,Ekriven an te evite patipri nan istwa li.,Ekriven an te manke yon dat limit enpòtan.,cause,1
2830,3330,3830,4330,4330,Haitian Creole,Mwen te santi m fatige nèt.,Mwen te dòmi tout jounen an.,Mwen te etidye tout jounen an.,cause,1
2831,3331,3831,4331,4331,Haitian Creole,Doktè a te diagnoze malad la.,Li te idantifye sentòm malad la.,Li te preskri grenn pou malad la.,cause,0
2832,3332,3832,4332,4332,Haitian Creole,Mwen te grate po mwen.,Mwen te transpire.,Li te grate m.,cause,1
2833,3333,3833,4333,4333,Haitian Creole,Msye a te fè yon operasyon dijans.,Li te pike yon kolè.,Li te fè yon kriz kardiak.,cause,1
2834,3334,3834,4334,4334,Haitian Creole,Misk bra msye a te bonbe.,Li te gonfle bra li.,Li te frote bra li.,cause,0
2835,3335,3835,4335,4335,Haitian Creole,Msye a te leve sousi li.,Li te sezi.,Li te santi l dekouraje.,cause,0
2836,3336,3836,4336,4336,Haitian Creole,Mwen te eskize gaf kolèg mwen.,Mwen te kwè entansyon li te bon.,Mwen te kwè li te gen pi bon sans.,cause,0
2837,3337,3837,4337,4337,Haitian Creole,Msye a te arete fimen.,Li te koumanse fè pi plis egzèsis.,Li te koumanse leve pi bonè.,effect,0
2838,3338,3838,4338,4338,Haitian Creole,Madanm nan te bay agresè li yon kout pwen nan nen.,Kò agresè a te vin rèd.,Agresè a te koumanse senyen.,effect,1
2839,3339,3839,4339,4339,Haitian Creole,Flèsh la te manke sib la.,Msye a te mal vize.,Msye a t ap pèdi jwèt li.,cause,0
2840,3340,3840,4340,4340,Haitian Creole,Proprietè a te mande yon ekstèminatè vin lakay li.,Li te dekouvri rat nan anba kay la.,Li te kenbe yon foumiyè nan chanm ni.,cause,0
2841,3341,3841,4341,4341,Haitian Creole,Mwen te sigjere envite mwen pou nou soti al dine.,Mwen te twò fatige pou prepare yon bagay.,Envite mwen te rete twò lontan.,cause,0
2842,3342,3842,4342,4342,Haitian Creole,Fi a te sezi frè li k ap li jounal pèsonèl li.,Li koumanse ap kache jounal pèsonèl li.,Li te pran yon nouvo jounal pèsonèl.,effect,0
2843,3343,3843,4343,4343,Haitian Creole,Madanm nan pa te gen ase lajan pou peye lwaye a.,Li te travay tan siplemantè.,Li te bay demisyon li.,effect,0
2844,3344,3844,4344,4344,Haitian Creole,Tiimoun nan te retire men li vit.,Li te touche fou cho a.,Li te karese tèt ti toutou a.,cause,0
2845,3345,3845,4345,4345,Haitian Creole,Konpanji a te vle evalye satisfaksyon kliyan yo.,Yo te ofè yon rabè pou nouvo kliyan yo.,Yo te distribye yon sondaj bay kliyan yo.,effect,1
2846,3346,3846,4346,4346,Haitian Creole,Planche an bwa a te vin grifonnen.,Ti gason an te voye cousen yo sòt tonbe divan an.,Ti gason an te rale yon chèz sou planche a.,cause,1
2847,3347,3847,4347,4347,Haitian Creole,Mwen te proteje figi mwen.,Lenmi mwen te takine m.,Lenmi mwen te montre m ponyèt li.,cause,1
2848,3348,3848,4348,4348,Haitian Creole,Estati selèb la te fin boule nèt.,Li te frape ak you kout zeklè.,Moun te vin venere li.,cause,0
2849,3349,3849,4349,4349,Haitian Creole,Mwen te kite fwi yo sou tab la.,Fwi yo te fè grenn.,Mouch vin anvayi fwi yo.,effect,1
2850,3350,3850,4350,4350,Haitian Creole,Balerin la te chire yon ligaman.,Li te pwente zòtèy li.,Li te tòd cheviy li.,cause,1
2851,3351,3851,4351,4351,Haitian Creole,Lasèt timoun nan te vin defèt.,Li te aprann ki jan pou mare yo.,Li te kouri nan lakou a.,cause,1
2852,3352,3852,4352,4352,Haitian Creole,Mwen te fin kaptive nan liv la.,Mwen te pote liv la tounen.,Mwen te bliye lè a.,effect,1
2853,3353,3853,4353,4353,Haitian Creole,Msye a te gen menm kwayans ak paran li.,Paran I te enfliyanse li.,Paran li te nye li.,cause,0
2854,3354,3854,4354,4354,Haitian Creole,Machin nan te vin arete tou dousman.,Li te fini a gaz la.,Chofè a te tonbe dòmi.,cause,0
2855,3355,3855,4355,4355,Haitian Creole,Msye a te bwè krèm nan nan solèy la.,Krèm nan te pèdi gou li.,Krèm nan te koule nan kòn nan.,effect,1
2856,3356,3856,4356,4356,Haitian Creole,Mwen te pann tablo nan sal la.,Tapi a te sanble sal.,Mi yo te sanble vid.,cause,1
2857,3357,3857,4357,4357,Haitian Creole,Mwen te kite travay mwen bonè.,Mwen te gen maltèt.,Patwon mwen t ap enbe yon reyinyon.,cause,0
2858,3358,3858,4358,4358,Haitian Creole,Ti toutous la te sali tapi a.,Mèt la te joure ti toutous la.,Mèt la te bay li yon sirèt.,effect,0
2859,3359,3859,4359,4359,Haitian Creole,Mwen te mande padon bòkote zanmi mwen.,Zanmi m te padone m.,Zanmi te fin fache nèt.,effect,0
2860,3360,3860,4360,4360,Haitian Creole,Msye a te fè tèt li remake nan foul la.,Li te pote yon sak a do.,Li te pote yon vès liminez.,cause,1
2861,3361,3861,4361,4361,Haitian Creole,Temwen an te manti anba sèman.,Li te fini bay temwayaj li.,Li te akize de fo sèman.,effect,1
2862,3362,3862,4362,4362,Haitian Creole,Mdanm nan te tenn cheve li.,Li te vle yo nouvo look.,Li te vle asimile.,cause,0
2863,3363,3863,4363,4363,Haitian Creole,Yo te pran migran yo ap viv san papye nan peyi a.,Yo te jwenn travay.,Yo te depòte yo.,effect,1
2864,3364,3864,4364,4364,Haitian Creole,Oratè te bay yon blag.,Asistans la te tonbe ri.,Asistans la te leve kanpe.,effect,0
2865,3365,3865,4365,4365,Haitian Creole,Mwen te gade solèy la.,Solèy la te avegle m.,Solèy la te bronze po mwen.,effect,0
2866,3366,3866,4366,4366,Haitian Creole,Mwen te santi m annuiye.,Mwen te rannafle.,Mwen te baye.,effect,1
2867,3367,3867,4367,4367,Haitian Creole,Stèk la te difisil pou koupe.,Kouto a pa t file.,Stèk la te kri.,cause,0
2868,3368,3868,4368,4368,Haitian Creole,Madanm nan te deklare fayit.,Li te resevwa pansion alimantè.,Li te akeri yon pakèt dèt.,cause,1
2869,3369,3869,4369,4369,Haitian Creole,Limyè nan apatman zanmi mwen te limen.,Mwen te mande tèt mwen si li te soti.,Mwen te deside al wè li.,effect,1
2870,3370,3870,4370,4370,Haitian Creole,Mwen te mete flè a sou nen mwen.,Petal yo te sòt tonbe flè a.,Mwen santi odè flè a.,effect,1
2871,3371,3871,4371,4371,Haitian Creole,Madanm nan te santi l nostaljik.,Li te kontre ak yon zanmi jenès li.,Li te rele sou timoun li.,cause,0
2872,3372,3872,4372,4372,Haitian Creole,Elèv la te tèjivèse sou papye a.,Li te remèt papye a bonè.,Li te remèt papye a san fini.,effect,1
2873,3373,3873,4373,4373,Haitian Creole,Machin mwen te pran pan.,Mwen te ale nan sant komèsial la.,Mwen te rele yon mekanik.,effect,1
2874,3374,3874,4374,4374,Haitian Creole,Mwen te jete nòt la.,Li te anonim.,Li te sanble majigriji.,cause,1
2875,3375,3875,4375,4375,Haitian Creole,Zwazo a te bat zèl li.,Li te ponn ze.,Li te monte anwò.,effect,1
2876,3376,3876,4376,4376,Haitian Creole,Mwen te gare nan ale a.,Garaj la te ouvè.,Garaj la te plen.,cause,1
2877,3377,3877,4377,4377,Haitian Creole,Kriminèl la te vize revòlvè a sou viktim li.,Kriminèl la te bese revòlvè li.,Viktim la te fè olèmen.,effect,1
2878,3378,3878,4378,4378,Haitian Creole,Mwen t'ap tann wikenn nan.,Mwen te planifye asiste nan fineray mononk mwen.,Mwen te planifye asiste nan mariaj zanmi mwen.,cause,1
2879,3379,3879,4379,4379,Haitian Creole,Mwen te bliye lè a.,Mwen t'ap reve.,Mwen te santi m dekonpoze.,cause,0
2880,3380,3880,4380,4380,Haitian Creole,Dokiman te sòti troub nan près la.,Près la te manke lank.,Près la te manke papye.,cause,0
2881,3381,3881,4381,4381,Haitian Creole,Stad la te jwe im nasyonal la.,Fan yo te tounen vè drapo a.,Fan yo te anvayi teren an.,effect,0
2882,3382,3882,4382,4382,Haitian Creole,Sòs la te gen gou fad.,Mwen te sèvi li.,Mwen te met sèl ladann.,effect,1
2883,3383,3883,4383,4383,Haitian Creole,Mwe te met sèvyèt an papye sou sa ki tonbe a.,Sèvyèt an papye a te apsorbe likid la.,Sa ki te tonbe a te lese yon rezidi kolan.,effect,0
2884,3384,3884,4384,4384,Haitian Creole,Yo te entewonp madanm nan nan mitan sa li t ap li a.,Li te make paj la.,Li te liv la ankò.,effect,0
2885,3385,3885,4385,4385,Haitian Creole,Avyon an te kontre ak toubiyon.,Msye a te mare senti sekirite li pi fò.,Msye a te gade nan fenèt la.,effect,0
2886,3386,3886,4386,4386,Haitian Creole,Ti gason an te flechi.,Fi a te inyore li.,Fi a te dige li.,cause,1
2887,3387,3887,4387,4387,Haitian Creole,Doktè yo te bay malad la yon aparèy pwotèz.,Yo te koupe janm ni.,Yo te kontwole siy lavi li.,cause,0
2888,3388,3888,4388,4388,Haitian Creole,Ti gason an te pense koud fi a.,Li te ose zepòl li.,Li te vit rekile bra li.,effect,1
2889,3389,3889,4389,4389,Haitian Creole,Mwen te mande zanmi m konsèy.,Mwen te apresye opinion li.,Mwen te si mwen te gen rezon.,cause,0
2890,3390,3890,4390,4390,Haitian Creole,Ti gason an te mache nan labou.,Labou a te kole sou soulye li.,Labou a te frape li nan figi.,effect,0
2891,3391,3891,4391,4391,Haitian Creole,Vil la te pran plizyè pous nèj.,Lekòl yo te femèn.,Moun yo te kache anbatè.,effect,0
2892,3392,3892,4392,4392,Haitian Creole,Woulman anplwaye a te fini.,Li te ale lakay li pou jounen an.,Li te menase kite travay la.,effect,0
2893,3393,3893,4393,4393,Haitian Creole,Pyebwa a te andomaje kay la.,Pyebwa a tonbe sou do kay la.,Pyebwa a te bay lakou a lonbraj.,cause,0
2894,3394,3894,4394,4394,Haitian Creole,Bwa a te kase an de.,Mwen te pile bwa a nan chemine an.,Mwen te bay bwa a yon sèl kout machèt.,cause,1
2895,3395,3895,4395,4395,Haitian Creole,Fanmi a te felisite koup la.,Koup la te anonse y'ap separe.,Koup la te anonse y'ap fè yon pitit.,cause,1
2896,3396,3896,4396,4396,Haitian Creole,Fi a te voye ti gason an yon kat St Valanten.,Li te renmen li.,Li te anbrase li.,cause,0
2897,3397,3897,4397,4397,Haitian Creole,Mwen te souke tèt mwen sou deklarasyon zanmi mwen.,Mwen te bouye.,Mwen te dakò avè li.,cause,1
2898,3398,3898,4398,4398,Haitian Creole,Zanmi yo te tire a pil ou fas.,Yo te vle jwenn yon konpromi.,Yo te vle pran yon desizyon jis.,cause,1
2899,3399,3899,4399,4399,Haitian Creole,Kwonomèt nan kwizin la te sonnen.,Msye a te dechaje pwovizyon yo nan fijidè a.,Msye a te sòti pitza a nan fou a.,effect,1
2900,3400,3900,4400,4400,Haitian Creole,Madanm nan te poze yon objektif anbisye.,Li te detann ni.,Li te travay di.,effect,1
2901,3401,3901,4401,4401,Haitian Creole,Msye rich la te mouri viyès.,Pitit gason li te gen pwoblèm ak lalwa.,Pitit gason li te erite de fòtin li.,effect,1
2902,3402,3902,4402,4402,Haitian Creole,Madanm nan te met pye li sou flam dife a.,Flam yo te etenn.,Lafimen te leve nan flam dife a.,effect,0
2903,3403,3903,4403,4403,Haitian Creole,Machin madanm nan te nan magazen an.,Lisans li te revoke.,Li te nan yon aksidan machin.,cause,1
2904,3404,3904,4404,4404,Haitian Creole,Mwen te dòmi twòp.,Mwen te prepare manje maten an.,Mwen te rate manje maten an.,effect,1
2905,3405,3905,4405,4405,Haitian Creole,Pèsonaj la te sòti limouzin nan.,Aparèy foto yo te tenyen nan direksyon li.,Fanmi li te asiste a konferans de près la.,effect,0
2906,3406,3906,4406,4406,Haitian Creole,Madanm nan te trennen nan benwa dlo a.,Benwa dlo a te vin tièd.,Dlo ben an te sòti ale benwa a.,effect,0
2907,3407,3907,4407,4407,Haitian Creole,Etidyan an te vle rankontre lòt etidyan sou kanpus la.,Li te rantre nan yon asosyasyon.,Li te spesyalize nan jeni.,effect,0
2908,3408,3908,4408,4408,Haitian Creole,Mwen te soulve kouse sou divan an.,Mwen t ap chèche monnen.,Mwen t ap met lòd nan salon an.,cause,0
2909,3409,3909,4409,4409,Haitian Creole,Gèp la te vole vè ti gason an.,Ti gason te kouri ale.,Ti gason an te keyi yon flè.,effect,0
2910,3410,3910,4410,4410,Haitian Creole,Yo te jwenn madanm nan koupab yon maldòn.,Li te kondane a sèvis kominotè.,Li te kondane amò.,effect,0
2911,3411,3911,4411,4411,Haitian Creole,Mwen te brase sik la nan te cho a.,Te a te bay vapè.,Sik la te fonn.,effect,1
2912,3412,3912,4412,4412,Haitian Creole,Veteran an te mache bwate.,Yo te rele li pou fè lagè.,Li te blese nan batay la.,cause,1
2913,3413,3913,4413,4413,Haitian Creole,Kriminèl la te sove ale lapolis la.,Lapolis la te okipe viktim nan.,Lapolis la te chase kriminèl la.,effect,1
2914,3414,3914,4414,4414,Haitian Creole,Odinatè a pat vle limen.,Mwen te kite l tonbe.,Mwen te chaje li.,cause,0
2915,3415,3915,4415,4415,Haitian Creole,Madanm nan pat gen plas nan amwa li ankò.,Li te ranmase anpil rad nan gadròb li.,Li te pliye lesiv li.,cause,0
2916,3416,3916,4416,4416,Haitian Creole,Msye te gen kè-kase.,Madanm ni te fè yon pitit.,Madanm ni te lese li.,cause,1
2917,3417,3917,4417,4417,Haitian Creole,Msye te reisi pran yon diplòm.,Li te vin kalifye pou travay li te vle a.,Of pou travay la te vin anile.,effect,0
2918,3418,3918,4418,4418,Haitian Creole,Vwa msye a te sonnen fò e klè nan oditwa a.,Li te akeyi asanble a.,Li te pale nan mikwofòn nan.,cause,1
2919,3419,3919,4419,4419,Haitian Creole,Mwen te voye yon pyès lajan nan fontèn dlo a.,Pyès lajan a te koule desann nan fon.,Pyès lajan an te kase an de.,effect,0
2920,3420,3920,4420,4420,Haitian Creole,Jwè a te frape bal la vè trou a.,Bal la te rantre nan trou a.,Bal la te fè bak vè jwè a.,effect,0
2921,3421,3921,4421,4421,Haitian Creole,Mwen te respire pousyè nan grenye a.,Mwen te fè yon okè.,Mwen te etènye.,effect,1
